LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
1079,081110,224938,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.75.79 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.75.79']
1080,081110,224958,16603,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.19.227 : 60160 dest : /10.250.19.227 : 50010,785c1f2b,Receiving block (BLK) src : /<*> : 60160 dest : /<*> : 50010,"['10.250.19.227', '10.250.19.227']"
1081,081110,225056,16728,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.15.198 : 46793 dest : /10.250.15.198 : 50010,d059b44e,Receiving block (BLK) src : /<*> : 46793 dest : /<*> : 50010,"['10.250.15.198', '10.250.15.198']"
1082,081110,225124,16591,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.37.240,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.37.240']
1083,081110,225213,16632,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.109.236,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.109.236']
1084,081110,225305,16687,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.71.240,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.71.240']
1085,081110,225351,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.39.64 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.39.64']
1086,081110,225400,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.199.225 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.199.225']
1087,081110,225423,16747,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.70.112,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.70.112']
1088,081110,225642,16655,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.214.130,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.214.130']
1089,081110,225740,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. (BLK),67421b7a,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. (BLK),[]
1090,081110,225813,16867,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.122.79 : 49600 dest : /10.251.122.79 : 50010,c200ed65,Receiving block (BLK) src : /<*> : 49600 dest : /<*> : 50010,"['10.251.122.79', '10.251.122.79']"
1091,081110,225905,16532,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.123.99 : 50481 dest : /10.251.123.99 : 50010,266e2949,Receiving block (BLK) src : /<*> : 50481 dest : /<*> : 50010,"['10.251.123.99', '10.251.123.99']"
1092,081110,225947,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.74.227 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.74.227']
1093,081110,230105,13,INFO,dfs.DataBlockScanner,Verification succeeded for (BLK),8f24aa61,Verification succeeded for (BLK),[]
1094,081110,230202,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.193.224 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.193.224']
1095,081110,230314,16898,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
1096,081110,230315,16811,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1097,081110,230338,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.194.213 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.194.213']
1098,081110,230457,16876,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
1099,081110,230508,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.91.159 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.91.159']
1100,081110,230524,16637,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
1101,081110,230536,16598,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1102,081110,230545,16742,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.214.112,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.214.112']
1103,081110,230627,16366,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1104,081110,230628,16721,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
1105,081110,230633,16678,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
1106,081110,230859,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.38.53 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.38.53']
1107,081110,231236,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.198.33 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.198.33']
1108,081110,231241,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.107.196 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.107.196']
1109,081110,231556,16543,INFO,dfs.DataNode$DataXceiver,10.251.202.181 : 50010 Served block (BLK) to /10.251.31.5,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.202.181', '10.251.31.5']"
1110,081110,231904,17028,WARN,dfs.DataNode$DataXceiver,10.251.75.143 : 50010 : Got exception while serving (BLK) to /10.250.13.188 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1111,081110,231911,16933,WARN,dfs.DataNode$DataXceiver,10.251.126.227 : 50010 : Got exception while serving (BLK) to /10.251.26.177 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1112,081110,232739,16715,INFO,dfs.DataNode$DataXceiver,10.251.123.99 : 50010 Served block (BLK) to /10.251.197.161,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.123.99', '10.251.197.161']"
1113,081110,233940,17094,INFO,dfs.DataNode$DataXceiver,10.250.17.225 : 50010 Served block (BLK) to /10.250.17.225,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.17.225', '10.250.17.225']"
1114,081110,233954,17191,WARN,dfs.DataNode$DataXceiver,10.250.7.230 : 50010 : Got exception while serving (BLK) to /10.251.38.197 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1115,081110,235445,16879,INFO,dfs.DataNode$DataXceiver,10.251.127.243 : 50010 Served block (BLK) to /10.251.74.134,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.127.243', '10.251.74.134']"
1116,081111,000037,17163,INFO,dfs.DataNode$DataXceiver,10.251.195.70 : 50010 Served block (BLK) to /10.251.195.70,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.195.70', '10.251.195.70']"
1117,081111,000626,17362,INFO,dfs.DataNode$DataXceiver,10.251.91.84 : 50010 Served block (BLK) to /10.251.91.84,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.91.84', '10.251.91.84']"
1118,081111,000932,16928,INFO,dfs.DataNode$DataXceiver,10.251.90.64 : 50010 Served block (BLK) to /10.250.14.196,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.90.64', '10.250.14.196']"
1119,081111,002741,17343,INFO,dfs.DataNode$DataXceiver,10.250.10.213 : 50010 Served block (BLK) to /10.250.10.213,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.10.213', '10.250.10.213']"
1120,081111,004102,17259,WARN,dfs.DataNode$DataXceiver,10.251.214.175 : 50010 : Got exception while serving (BLK) to /10.251.105.189 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1121,081111,004657,17337,INFO,dfs.DataNode$DataXceiver,10.250.10.6 : 50010 Served block (BLK) to /10.250.10.6,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.10.6', '10.250.10.6']"
1122,081111,011254,17716,WARN,dfs.DataNode$DataXceiver,10.251.39.144 : 50010 : Got exception while serving (BLK) to /10.251.39.209 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1123,081111,012254,17517,WARN,dfs.DataNode$DataXceiver,10.250.7.32 : 50010 : Got exception while serving (BLK) to /10.251.74.192 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1124,081111,013241,17501,INFO,dfs.DataNode$DataXceiver,10.251.31.180 : 50010 Served block (BLK) to /10.251.31.180,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.31.180', '10.251.31.180']"
1125,081111,013322,17524,INFO,dfs.DataNode$DataXceiver,10.251.121.224 : 50010 Served block (BLK) to /10.251.121.224,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.121.224', '10.251.121.224']"
1126,081111,013400,17543,INFO,dfs.DataNode$DataXceiver,10.250.14.38 : 50010 Served block (BLK) to /10.250.14.38,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.14.38', '10.250.14.38']"
1127,081111,014431,17416,WARN,dfs.DataNode$DataXceiver,10.251.107.98 : 50010 : Got exception while serving (BLK) to /10.250.7.244 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
1128,081111,020752,17598,INFO,dfs.DataNode$DataXceiver,10.251.125.237 : 50010 Served block (BLK) to /10.251.125.237,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.125.237', '10.251.125.237']"
1129,081111,022143,17663,INFO,dfs.DataNode$DataXceiver,10.250.13.240 : 50010 Served block (BLK) to /10.250.13.240,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.13.240', '10.250.13.240']"
1130,081111,023010,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.193.224 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.193.224']
1131,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.194.213 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.194.213']
1132,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.203.179 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.203.179']
1133,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.71.146 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.71.146']
1134,081111,023013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.5.161 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.5.161']
1135,081111,023013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.91.229 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.91.229']
1136,081111,023013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.75.49 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.75.49']
1137,081111,023015,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.14.143 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.14.143']
1138,081111,023017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.203.129 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.203.129']
1139,081111,023017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.109.209 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.109.209']
1140,081111,023022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.11.53 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.11.53']
1141,081111,023022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.26.177 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.26.177']
1142,081111,023022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.26.131 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.26.131']
1143,081111,023024,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.110.8 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.110.8']
1144,081111,023024,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.38.214 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.38.214']
1145,081111,023025,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.38.197 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.38.197']
1146,081111,023027,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.125.237 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.125.237']
1147,081111,023027,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.11.100 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.11.100']
1148,081111,023033,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.17.177 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.17.177']
1149,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.90.64 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.90.64']
1150,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.202.134 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.202.134']
1151,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.43.192 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.43.192']
1152,081111,023139,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir32/(BLK),42181992,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir32/(BLK),[]
1153,081111,023149,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir24/(BLK),b03663a3,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir24/(BLK),[]
1154,081111,023156,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir34/(BLK),5f807d13,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir34/(BLK),[]
1155,081111,023158,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir33/(BLK),dc6b41d7,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir33/(BLK),[]
1156,081111,023216,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir38/(BLK),0b3b8e14,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir38/(BLK),[]
1157,081111,023222,17683,INFO,dfs.DataNode$DataXceiver,10.250.14.143 : 50010 Served block (BLK) to /10.250.7.96,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.14.143', '10.250.7.96']"
1158,081111,023222,17788,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.37.240,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.37.240']
1159,081111,023229,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir7/(BLK),99ca4be0,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir7/(BLK),[]
1160,081111,023230,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir31/(BLK),32a7a1ae,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir31/(BLK),[]
1161,081111,023234,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir1/(BLK),9dc8c241,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir1/(BLK),[]
1162,081111,023243,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir42/(BLK),f5bcce93,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir42/(BLK),[]
1163,081111,023243,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir15/(BLK),41c83730,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir15/(BLK),[]
1164,081111,023247,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir36/(BLK),4f5ad746,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir36/(BLK),[]
1165,081111,023247,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir26/(BLK),ce1f09ea,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir26/(BLK),[]
1166,081111,023248,18,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir32/(BLK),42181992,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir32/(BLK),[]
1167,081111,023248,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir1/(BLK),9dc8c241,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir1/(BLK),[]
1168,081111,023249,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir62/(BLK),3b2f3126,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir62/(BLK),[]
1169,081111,023250,18,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir5/(BLK),9ff947e7,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir5/(BLK),[]
1170,081111,023250,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir16/(BLK),9d07a989,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir16/(BLK),[]
