LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
906,2015-10-18,"18:05:56,696",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
907,2015-10-18,"18:05:56,696",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 59 seconds. Will retry shortly ...,b9f2eba6,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 59 seconds. Will retry shortly ...,[]
908,2015-10-18,"18:05:57,009",WARN,ResponseProcessor for block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731,org.apache.hadoop.hdfs.DFSClient,"Slow ReadProcessor read fields took 65020ms (threshold=30000ms); ack : seqno : -2 status : SUCCESS status : ERROR downstreamAckTimeNanos : 0, targets : [10.86.169.121 : 50010, 10.190.173.170 : 50010]",0a54a602,"Slow ReadProcessor read fields took 65020ms (threshold=30000ms); ack : seqno : -2 status : SUCCESS status : ERROR downstreamAckTimeNanos : 0, targets : [<*> : 50010, <*> : 50010]","['10.86.169.121', '10.190.173.170']"
909,2015-10-18,"18:05:57,009",WARN,ResponseProcessor for block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731,org.apache.hadoop.hdfs.DFSClient,DFSOutputStream ResponseProcessor exception for block BP-1347369012-10.190.173.170-1444972147527 : blk 1073743512 2731,1b4d0852,DFSOutputStream ResponseProcessor exception for block BP-1347369012-<*>-1444972147527 : blk 1073743512 2731,['10.190.173.170']
910,2015-10-18,"18:05:57,024",WARN,DataStreamer for file /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731,org.apache.hadoop.hdfs.DFSClient,"Error Recovery for block BP-1347369012-10.190.173.170-1444972147527 : blk 1073743512 2731 in pipeline 10.86.169.121 : 50010, 10.190.173.170 : 50010 : bad datanode 10.190.173.170 : 50010",0a2d6239,"Error Recovery for block BP-1347369012-<*>-1444972147527 : blk 1073743512 2731 in pipeline <*> : 50010, <*> : 50010 : bad datanode <*> : 50010","['10.190.173.170', '10.86.169.121', '10.190.173.170', '10.190.173.170']"
911,2015-10-18,"18:05:57,024",WARN,DataStreamer for file /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
912,2015-10-18,"18:05:57,024",WARN,DataStreamer for file /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist block BP-1347369012-10.190.173.170-1444972147527:blk_1073743512_2731,org.apache.hadoop.hdfs.DFSClient,DataStreamer Exception,2ef07439,DataStreamer Exception,[]
913,2015-10-18,"18:05:57,718",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
914,2015-10-18,"18:05:57,719",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 60 seconds. Will retry shortly ...,a48a91d3,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 60 seconds. Will retry shortly ...,[]
915,2015-10-18,"18:05:58,722",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
916,2015-10-18,"18:05:58,722",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 61 seconds. Will retry shortly ...,3b286899,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 61 seconds. Will retry shortly ...,[]
917,2015-10-18,"18:05:59,725",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
918,2015-10-18,"18:05:59,725",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 62 seconds. Will retry shortly ...,37233c46,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 62 seconds. Will retry shortly ...,[]
919,2015-10-18,"18:06:00,731",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
920,2015-10-18,"18:06:00,731",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 63 seconds. Will retry shortly ...,5dbc29eb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 63 seconds. Will retry shortly ...,[]
921,2015-10-18,"18:06:01,747",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
922,2015-10-18,"18:06:01,747",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 64 seconds. Will retry shortly ...,90fd847c,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 64 seconds. Will retry shortly ...,[]
923,2015-10-18,"18:06:01,840",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,b4ff2357,ERROR IN CONTACTING RM.,[]
924,2015-10-18,"18:06:02,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
925,2015-10-18,"18:06:02,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 65 seconds. Will retry shortly ...,4c141eed,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 65 seconds. Will retry shortly ...,[]
926,2015-10-18,"18:06:02,841",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 8030 New : msra-sa-41 : 8030,bb2727fe,Address change detected. Old : msra-sa-41/<*> : 8030 New : msra-sa-41 : 8030,['10.190.173.170']
927,2015-10-18,"18:06:03,028",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,2b97cbdf,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,[]
928,2015-10-18,"18:06:03,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
929,2015-10-18,"18:06:03,794",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 66 seconds. Will retry shortly ...,cea8744e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 66 seconds. Will retry shortly ...,[]
930,2015-10-18,"18:06:03,856",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",00e2a664,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",[]
931,2015-10-18,"18:06:03,856",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,b4ff2357,ERROR IN CONTACTING RM.,[]
932,2015-10-18,"18:06:04,809",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
933,2015-10-18,"18:06:04,809",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 67 seconds. Will retry shortly ...,cb05eed0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 67 seconds. Will retry shortly ...,[]
934,2015-10-18,"18:06:04,872",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 8030 New : msra-sa-41 : 8030,bb2727fe,Address change detected. Old : msra-sa-41/<*> : 8030 New : msra-sa-41 : 8030,['10.190.173.170']
935,2015-10-18,"18:06:05,825",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
936,2015-10-18,"18:06:05,825",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 68 seconds. Will retry shortly ...,1a644ee0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 68 seconds. Will retry shortly ...,[]
937,2015-10-18,"18:06:05,888",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",00e2a664,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",[]
938,2015-10-18,"18:06:05,934",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,b4ff2357,ERROR IN CONTACTING RM.,[]
939,2015-10-18,"18:06:06,169",INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37551183,d87d6153,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37551183,[]
940,2015-10-18,"18:06:06,294",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,2b97cbdf,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,[]
941,2015-10-18,"18:06:06,841",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
942,2015-10-18,"18:06:06,841",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 69 seconds. Will retry shortly ...,b57a6dc1,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 69 seconds. Will retry shortly ...,[]
943,2015-10-18,"18:06:06,935",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 8030 New : msra-sa-41 : 8030,bb2727fe,Address change detected. Old : msra-sa-41/<*> : 8030 New : msra-sa-41 : 8030,['10.190.173.170']
944,2015-10-18,"18:06:07,888",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
945,2015-10-18,"18:06:07,888",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 70 seconds. Will retry shortly ...,ba29eae7,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 70 seconds. Will retry shortly ...,[]
946,2015-10-18,"18:06:07,950",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",00e2a664,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",[]
947,2015-10-18,"18:06:07,950",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,b4ff2357,ERROR IN CONTACTING RM.,[]
948,2015-10-18,"18:06:08,903",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
949,2015-10-18,"18:06:08,903",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 71 seconds. Will retry shortly ...,58e6f1f9,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 71 seconds. Will retry shortly ...,[]
950,2015-10-18,"18:06:08,950",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 8030 New : msra-sa-41 : 8030,bb2727fe,Address change detected. Old : msra-sa-41/<*> : 8030 New : msra-sa-41 : 8030,['10.190.173.170']
951,2015-10-18,"18:06:09,325",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37551183,d87d6153,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37551183,[]
952,2015-10-18,"18:06:09,528",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,2b97cbdf,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,[]
953,2015-10-18,"18:06:09,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
954,2015-10-18,"18:06:09,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 72 seconds. Will retry shortly ...,c59cc819,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 72 seconds. Will retry shortly ...,[]
955,2015-10-18,"18:06:09,966",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",00e2a664,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",[]
956,2015-10-18,"18:06:09,966",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,b4ff2357,ERROR IN CONTACTING RM.,[]
957,2015-10-18,"18:06:10,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
958,2015-10-18,"18:06:10,919",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 73 seconds. Will retry shortly ...,083aa629,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 73 seconds. Will retry shortly ...,[]
959,2015-10-18,"18:06:10,982",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 8030 New : msra-sa-41 : 8030,bb2727fe,Address change detected. Old : msra-sa-41/<*> : 8030 New : msra-sa-41 : 8030,['10.190.173.170']
960,2015-10-18,"18:06:11,935",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
961,2015-10-18,"18:06:11,935",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 74 seconds. Will retry shortly ...,d6ab8d48,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 74 seconds. Will retry shortly ...,[]
962,2015-10-18,"18:06:11,997",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",00e2a664,"Retrying connect to server : msra-sa-41 : 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",[]
963,2015-10-18,"18:06:11,997",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,b4ff2357,ERROR IN CONTACTING RM.,[]
964,2015-10-18,"18:06:12,466",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37551183,d87d6153,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37551183,[]
965,2015-10-18,"18:06:12,654",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,2b97cbdf,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38137424,[]
966,2015-10-18,"18:06:12,951",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
967,2015-10-18,"18:06:12,951",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 75 seconds. Will retry shortly ...,6d55f54a,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 75 seconds. Will retry shortly ...,[]
968,2015-10-18,"18:06:13,013",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 8030 New : msra-sa-41 : 8030,bb2727fe,Address change detected. Old : msra-sa-41/<*> : 8030 New : msra-sa-41 : 8030,['10.190.173.170']
969,2015-10-18,"18:06:13,966",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old : msra-sa-41/10.190.173.170 : 9000 New : msra-sa-41 : 9000,a244fae1,Address change detected. Old : msra-sa-41/<*> : 9000 New : msra-sa-41 : 9000,['10.190.173.170']
